公司编码,店铺编码,合同开始日,营业年月,销售额(减退货前销售额(税拔)),纯销售额(减退货后的销售额(税拔)),纯销售额(税入),纯销售额(17％),纯销售额(13％),纯销售额(6％),纯销售额(3％),纯销售额(0%),纯销售增值税(17%),纯销售增值税(13％),纯销售增值税(6%),纯销售增值税(3％),纯销售增值税(合計),入金1名称,入金1,入金2名称,入金2,入金3名称,入金3,入金4名称,入金4,入金5名称,入金5,入金6名称,入金6,入金7名称,入金7,入金8名称,入金8,入金9名称,入金9,入金10名称,入金10,入金-合计收入,出金1名称,出金1,出金2名称,出金2,出金3名称,出金3,出金4名称,出金4,出金5名称,出金5,出金6名称,出金6,出金7名称,出金7,出金8名称,出金8,出金9名称,出金9,出金10名称,出金10,出金-合计,现金溢缺,售价变更2-1,售价变更2-2,售价变更3-1(售价),售价变更3-2(售价),售价变更3-3(售价),售价变更3-1(进价),售价变更3-2(进价),售价变更3-3(进价),进货进价(商品),进货进价(消耗品),商品进货原价,入金预定额月合計,盘点损溢进价(不含税),月末库存进价(不含税),盘点损溢售价(不含税),月末库存售价(不含税),成本率,营业天数,服务商品进款合计,日均销售额,销售额(原价算入),纯销售额(原价算入),纯销售增值税(原价算入),进货进价(原价算入),月末库存进价(不含税)(原价算入),送信日,月初库存进价(不含税),月初库存售价(不含税),月初库存进价(不含税)(原价算入),期间销售净额,售价变更1-2,售价变更3-1(进价)（DEPT指定）,售价变更3-2(进价)（DEPT指定）,纯销售额(17％)(原价算入),纯销售额(13％)(原价算入),纯销售额(6％)(原价算入),纯销售额(3％)(原价算入),纯销售额(0％)(原价算入),纯销售增值税(17％)(原价算入),纯销售增值税(13％)(原价算入),纯销售增值税(6％)(原价算入),纯销售增值税(3％)(原价算入)
01,1515,20150901,201603,282103.70,282012.38,329439.01,272142.61,9033.97,0,0,835.80,46250.50,1176.13,0,0,47426.63,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-55.05,0,0,12148.72,578.41,0,7761.65,415.53,0,142495.81,656.40,87304,263779.60,0,132777.05,0,184819.95,71.84,31,60935.36,9097.17,0,0,0,0,0,20160418,116811.51,163873.99,0,0,1314.82,7761.65,415.53,0,0,0,0,0,0,0,0,0
01,1516,20160201,201603,368861.40,367882.96,430021.72,359251.80,8381.76,0,0,249.40,61046.92,1091.84,0,0,62138.76,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-262.07,0,0,15582.82,489.95,0,9977.47,348.45,0,202177.96,1818.47,15855.16,361169.90,0,122640.94,0,172439.84,71.12,31,31071.07,11867.19,0,0,0,0,0,20160418,169777.29,234877.61,0,0,3187.25,9977.47,348.45,0,0,0,0,0,0,0,0,0
01,1517,20090825,201603,213575.08,213544.17,249426.30,203323.84,10140.93,0,0,79.40,34559.76,1322.37,0,0,35882.13,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,71.10,0,0,4593.71,293.73,0,2922.84,210.31,0,112455.58,730.28,10184.62,143161.80,0,180194.85,0,251679.33,71.60,31,11414.90,6888.52,0,0,0,0,0,20160418,209790.83,289048.91,0,0,1692.77,2922.84,210.31,0,0,0,0,0,0,0,0,0
01,1518,20090826,201603,261007.35,260933.33,304885.20,250823.11,10110.22,0,0,0,42629.89,1321.98,0,0,43951.87,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-29.20,0,0,8461.61,770.99,0,5394.61,519.72,0,178290.55,2068.96,0,167275.20,0,27277.76,0,40464.61,67.41,31,6395.50,8417.20,0,0,0,0,0,20160418,30560.80,45330.32,0,0,3002.71,5394.61,519.72,0,0,0,0,0,0,0,0,0
01,1519,20090904,201603,194654.57,194444.87,226881.60,182730.20,10593.87,0,0,1120.80,31056.30,1380.43,0,0,32436.73,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,-36.38,0,0,3066.19,251.80,0,1957.57,186.91,0,104510.16,452.30,47469.92,360923.40,0,134047.95,0,180581.92,74.23,31,192684.37,6272.42,0,0,0,0,0,20160418,127140.59,170240.34,0,0,827.80,1957.57,186.91,0,0,0,0,0,0,0,0,0
01,1527,20091031,201603,188318.14,187965.37,219573.21,182457.88,4608.29,0,0,899.20,31007.23,600.61,0,0,31607.84,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-264.05,0,0,1731.99,61.61,0,1105.90,46.04,0,81559.52,358.30,49133.99,439194.71,-622.52,115851.32,-832.98,155017.60,74.73,31,266666.75,6063.40,0,0,0,0,0,20160418,125515.52,167377.23,0,507635.82,1191.26,1105.90,46.04,0,0,0,0,0,0,0,0,0
01,1528,20141101,201603,150019.14,149494.82,174551.47,144150.09,4274.33,0,0,1070.40,24498.98,557.67,0,0,25056.65,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,30,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,30,8.23,0,95.85,5872.88,524.96,0,3745.03,385.58,0,80512.65,850.97,24240.97,134159.20,-263.64,204090.19,-358.92,277844.97,73.45,31,16286.20,4822.41,0,0,0,0,0,20160418,209913.98,280399,0,374249.61,580.92,3745.03,385.58,0,0,0,0,0,0,0,0,0
01,1529,20091125,201603,139128.38,138873.91,162296.84,136125.34,2179.77,0,0,568.80,23139.10,283.83,0,0,23422.93,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,95.37,0,22.34,7970.19,198.12,0,5230.97,152.75,0,50840.89,727.61,33795.56,162286.30,2107.41,137505.40,2733.33,178346.13,77.10,31,36899.92,4479.80,0,0,0,0,0,20160418,166077.80,213189.20,0,406855.35,634.85,5230.97,152.75,0,0,0,0,0,0,0,0,0
01,1531,20091126,201603,105638.93,104710.29,122275.95,100848.95,3366.24,0,0,495.10,17129.50,436.16,0,0,17565.66,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,40,,0,,0,,0,,0,,0,,0,,0,,0,,0,40,-8.35,0,0,4923.34,623.48,0,3171.24,414.93,0,71734.78,1094.70,0,79379.40,0,49011.30,0,73641.30,66.55,31,12133.60,3377.75,0,0,0,0,0,20160418,50080.65,75137.17,0,0,1927.14,3171.24,414.93,0,0,0,0,0,0,0,0,0
01,1532,20091130,201603,294450.93,294307.07,343916.21,286717.01,6799.56,0,0,790.50,48724.40,884.74,0,0,49609.14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,111.40,0,0,6010.01,676,0,3752.88,499.16,0,139347.76,404.62,91760.02,257925.10,0,118576.41,0,160594.30,73.84,31,33749.01,9493.78,0,0,0,0,0,20160418,107952.13,145636.24,0,0,3418.07,3752.88,499.16,0,0,0,0,0,0,0,0,0
01,1858,20150430,201603,149354.79,148678.85,173188.16,141154.64,4037.01,0,0,3487.20,23984.02,525.29,0,0,24509.31,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,30,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,30,155.60,0,177.16,7593.93,293.77,0,4890.72,199.03,0,127414.14,2075.61,0,143316.08,0,86999.64,0,128412.18,67.75,31,11719.94,4796.09,0,0,0,0,0,20160418,65043.71,95779.42,0,0,1625.39,4890.72,199.03,0,0,0,0,0,0,0,0,0
01,1859,20150801,201603,145024.49,144933.86,169084.65,138282.79,4931.87,0,0,1719.20,23507.86,642.93,0,0,24150.79,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,375.35,0,0,5101.55,734.19,0,3302.97,497.05,0,103587.75,591.45,0,186776.50,0,69277.16,0,102335.23,67.70,31,74206.46,4675.29,0,0,0,0,0,20160418,67596.31,100052.11,0,0,2723.83,3302.97,497.05,0,0,0,0,0,0,0,0,0
01,1860,20150527,201603,245191.46,244850.69,285944.22,237093.76,6168.33,0,0,1588.60,40290.96,802.57,0,0,41093.53,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,121,0,0,9223.34,431.02,0,5959.46,311.58,0,115334.64,1209.47,42487.81,213975.19,4840.88,165431.25,6696.86,228857.19,72.29,31,24228.27,7898.41,0,0,0,0,0,20160418,192706.21,263619.26,0,651662.15,2302.16,5959.46,311.58,0,0,0,0,0,0,0,0,0
01,1861,20150430,201603,113186.92,112951,131817.20,109508.19,1972.21,0,0,1470.60,18609.31,256.89,0,0,18866.20,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,22.25,0,0,3425.27,262.25,0,2195.32,186.98,0,57324.50,956.58,4246.79,96519.60,-664.09,94963.87,-931.40,133189.35,71.30,31,3234.55,3643.58,0,0,0,0,0,20160418,113237.06,156029.57,0,342283.33,796.73,2195.32,186.98,0,0,0,0,0,0,0,0,0
01,1862,20150515,201603,62867.76,62579.79,73010.90,60251.01,1509.68,0,0,819.10,10234.49,196.62,0,0,10431.11,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,618.98,0,522.57,3440.95,485.40,0,2184.58,330.90,0,44788.32,458.12,0,76539.18,0,48202.55,0,70710.78,68.17,31,18980.80,2018.70,0,0,0,0,0,20160418,48222.76,70584.28,0,0,1609.06,2184.58,330.90,0,0,0,0,0,0,0,0,0
01,1863,20150518,201603,33013.49,32826.04,38253.61,31342.60,778.54,0,0,704.90,5326.21,101.36,0,0,5427.57,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,其他杂费,40,,0,,0,,0,,0,,0,,0,40,-160.04,0,0,8513.76,24.27,0,5583.53,17.05,0,26542.32,1142.05,0,25329.10,-1385.68,65506.10,-1972.39,93242.08,70.25,31,376.44,1058.90,0,0,0,0,0,20160418,66875.17,95730.01,0,90639.49,322.21,5583.53,17.05,0,0,0,0,0,0,0,0,0
01,1865,20151022,201603,50384.67,50182.46,58580.12,48412.41,1312.65,0,0,457.40,8226.71,170.95,0,0,8397.66,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,30,,0,,0,,0,,0,,0,,0,30,-1.72,0,0,5753.88,189.96,0,3751.72,134.26,0,40391.56,407.34,0,111854.90,5286.35,53305.16,7479.45,75419.42,70.68,31,66753.11,1618.79,0,0,0,0,0,20160418,57565.12,81261.45,0,139352.09,639.24,3751.72,134.26,0,0,0,0,0,0,0,0,0
01,1866,20150518,201603,52595.51,52569.10,61382.32,50823.85,1343.85,0,0,401.40,8638.37,174.85,0,0,8813.22,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,305.93,0,0,6037.81,143.90,0,3920.59,102.38,0,35829.86,422.14,0,50991.51,-790.72,44508.56,-1111.33,62554.90,71.15,31,4244.16,1695.78,0,0,0,0,0,20160418,49441.17,69318.93,0,106743.84,271.01,3920.59,102.38,0,0,0,0,0,0,0,0,0
01,1867,20150529,201603,58016.99,57954.45,67659.55,56110.88,1303.57,0,0,540,9535.67,169.43,0,0,9705.10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,32.09,0,0,4575.79,121.66,0,2920.29,87.70,0,38288.92,852.87,7139.14,58460.11,0,201206.47,0,279091.77,72.09,31,7915.47,1869.50,0,0,0,0,0,20160418,200755.10,278135.05,0,0,704.52,2920.29,87.70,0,0,0,0,0,0,0,0,0
01,1868,20150529,201603,87965.71,87744.22,102421.30,84671.57,2201.45,0,0,871.20,14390.43,286.65,0,0,14677.08,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,28.12,0,0,5280.51,240.69,0,3396.27,163.77,0,59359.96,411.79,0,90256.02,0,45217.84,0,66461.44,68.04,31,17789.30,2830.46,0,0,0,0,0,20160418,49036.80,71994.26,0,0,1157.45,3396.27,163.77,0,0,0,0,0,0,0,0,0
01,1869,20150619,201603,54886.90,54746.56,63943.80,53142.13,1271.43,0,0,333,9031.87,165.37,0,0,9197.24,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,1476.93,0,0,2980.07,89.01,0,1909.67,61.01,0,34646.10,666.73,0,61581.80,0,66627.41,0,97212.65,68.54,31,15458.57,1766.02,0,0,0,0,0,20160418,71635.42,104653.19,0,0,574.17,1909.67,61.01,0,0,0,0,0,0,0,0,0
01,1870,20150704,201603,77119.86,76981.64,89839.03,74314.71,1749.43,0,0,917.50,12629.82,227.57,0,0,12857.39,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,其他杂费,30,,0,,0,,0,,0,,0,,0,30,-2.08,0,543.25,3390.84,188.36,0,2162.02,131.48,0,52266.42,349.33,0,95955.80,-1541.71,50723.03,-2208.61,72664.20,69.80,31,29651.17,2483.28,0,0,0,0,0,20160418,52514.90,74859.16,0,242790.37,512.09,2162.02,131.48,0,0,0,0,0,0,0,0,0
01,1871,20150713,201603,146589.31,146511.09,171162,140911.41,5420.38,0,0,179.30,23945.99,704.92,0,0,24650.91,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-7.10,0,0,6030.39,439.35,0,3937.56,292.26,0,99820.66,1029.41,0,65913,-1223.20,55299.55,-1838.94,83136.22,66.52,23,1324,6370.05,0,0,0,0,0,20160418,55122.66,82524.02,0,344921.55,1095.82,3937.56,292.26,0,0,0,0,0,0,0,0,0
01,1872,20150622,201603,37147.73,37002.33,43150.11,35680.28,658.75,0,0,663.30,6062.03,85.75,0,0,6147.78,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,30,,0,,0,,0,,0,,0,,0,30,130.34,0,483.12,4416.37,113.85,0,2848.75,78.96,0,29949.72,182.05,0,37176.40,1096.50,50675.93,1581.22,73077.57,69.35,31,5571.76,1193.62,0,0,0,0,0,20160418,50066.67,71430.04,0,138830.81,813.86,2848.75,78.96,0,0,0,0,0,0,0,0,0
01,1873,20150626,201603,114299.10,113783.33,132838.07,110330.59,2330.54,0,0,1122.20,18751.58,303.16,0,0,19054.74,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,30,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,30,46.60,0,804.17,3311,531.50,0,2154.74,399.48,0,58615.32,354.53,13021.24,93717.50,0,199642.50,0,265608.14,75.16,31,2464.90,3670.43,0,0,0,0,0,20160418,214358.88,282301.14,0,0,1227.41,2154.74,399.48,0,0,0,0,0,0,0,0,0
01,1875,20150626,201603,66423.45,66352.50,77352.80,63578.77,1510.93,0,0,1262.80,10803.73,196.57,0,0,11000.30,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,30,,0,,0,,0,,0,,0,,0,30,671.28,0,551.68,3198.06,381.59,0,2008.34,262.72,0,43918.68,162.64,0,58406.49,-377.77,39296.94,-548.67,57074.76,68.85,31,595.70,2140.40,0,0,0,0,0,20160418,42691.66,61849.56,0,185735.22,1564.35,2008.34,262.72,0,0,0,0,0,0,0,0,0
01,1877,20150703,201603,128623.87,128343.34,149793.62,123665.75,3336.09,0,0,1341.50,21015.17,435.11,0,0,21450.28,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,10,电话费,0,清扫费,0,其他杂费,205,,0,,0,,0,,0,,0,,0,215,-153.30,0,567.23,5853.70,231.58,0,3787.32,166.18,0,65397.07,1028.47,27205.76,105905.80,0,90038.69,0,125466.21,71.76,31,8639.79,4140.11,0,0,0,0,0,20160418,95855.86,135224.61,0,0,805.33,3787.32,166.18,0,0,0,0,0,0,0,0,0
01,1878,20151230,201603,152071.15,151891.23,177266.91,145735.55,4630.88,0,0,1524.80,24772.86,602.82,0,0,25375.68,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,15,-36.60,0,0,5743.45,478.19,0,3673.46,325.46,0,108925.99,1155.64,0,167025.70,530.36,61756.01,779.20,90731.20,68.06,31,46633.51,4899.72,0,0,0,0,0,20160418,59622.58,87107.78,0,360042.30,1544.73,3673.46,325.46,0,0,0,0,0,0,0,0,0
01,1879,20151125,201603,196045.41,195966.17,228498.87,179549.58,15564.69,0,0,851.90,30507.49,2025.21,0,0,32532.70,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,77.44,0,0,4275.95,731.02,0,2739,492.78,0,128665.50,1489.37,0,89116.80,0,43034.34,0,63837.13,67.41,31,16161.50,6321.49,0,0,0,0,0,20160418,48345.96,71389.17,0,0,1490.36,2739,492.78,0,0,0,0,0,0,0,0,0
01,6032,20140815,201603,76665.05,76510.43,89103.14,72665.86,1869.97,0,0,1974.60,12349.08,243.63,0,0,12592.71,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,14630,,0,,0,,0,,0,,0,,0,14630,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-30.54,0,0,6664,357.16,0,4342.65,245.30,0,60682.09,359.15,0,67608.50,2537.86,81446.01,3695.43,118595.26,68.68,31,0,2468.08,0,0,0,0,0,20160418,79869.43,115658.76,0,200534,866.38,4342.65,245.30,0,0,0,0,0,0,0,0,0
01,6033,20140925,201603,59208.54,59154.77,69035.32,56876.17,1642,0,0,636.60,9666.35,214.20,0,0,9880.55,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,15805,,0,,0,,0,,0,,0,,0,15805,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,84.09,0,0,5945.40,51.84,0,3847.64,35.84,0,45819.65,884.38,0,58842.80,3662.85,55084.75,5298.23,79678.93,69.13,31,0,1908.22,0,0,0,0,0,20160418,57493.51,82652.88,0,143998.72,1056.29,3847.64,35.84,0,0,0,0,0,0,0,0,0
01,6035,20150515,201603,78684.42,78287.26,91281.73,74362.31,2720.95,0,0,1204,12640.12,354.35,0,0,12994.47,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,2400,,0,,0,,0,,0,,0,,0,2400,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-41.92,0,0,5422.46,263.27,0,3486.72,181.16,0,53461.70,482.38,0,48892.90,822.82,67383.80,1195.78,97926.62,68.81,31,0,2525.40,0,0,0,0,0,20160418,71855.79,103897.75,0,191635.27,859.45,3486.72,181.16,0,0,0,0,0,0,0,0,0
01,6036,20150612,201603,67221.18,67064.22,78244.63,63995.76,2319.76,0,0,748.70,10878.47,301.94,0,0,11180.41,废纸箱收入,0,废油收入,0,公用电话费收入,200,其他收入,9349.20,,0,,0,,0,,0,,0,,0,9549.20,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-51.82,0,0,4020.62,405.46,0,2588.03,282.20,0,49792.03,1161.20,0,55736.19,1917.16,74536.09,2754.61,107094.54,69.60,31,200,2163.36,0,0,0,0,0,20160418,75844.37,108591.42,0,157743.65,749.95,2588.03,282.20,0,0,0,0,0,0,0,0,0
01,6037,20150629,201603,82870.30,82685.96,96426.51,79269.06,2057.80,0,0,1359.10,13472.55,268,0,0,13740.55,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,15517,,0,,0,,0,,0,,0,,0,15517,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-140.01,0,0,4622.78,222.50,0,2980.42,157.35,0,62841.23,651.03,0,66115.90,274.89,69744.88,388.73,98627.43,70.72,31,200,2667.29,0,0,0,0,0,20160418,67960.74,95209.38,0,200903,581.36,2980.42,157.35,0,0,0,0,0,0,0,0,0
01,6038,20150810,201603,127950.19,124938.08,145865.24,120199.39,3831.79,0,0,906.90,20427.75,499.41,0,0,20927.16,废纸箱收入,3,废油收入,0,公用电话费收入,0,其他收入,23220,,0,,0,,0,,0,,0,,0,23223,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,87.96,0,0,7011.59,308.89,0,4509.96,214.15,0,90969.39,915.02,0,116854,2816.49,68047.51,4062.20,98144.22,69.33,31,200,4030.26,0,0,0,0,0,20160418,70224.56,100541.85,0,305457.79,797.86,4509.96,214.15,0,0,0,0,0,0,0,0,0
01,6039,20150814,201603,71100.85,70995.90,82665.40,65676.43,3898.87,0,0,1420.60,11162.07,507.43,0,0,11669.50,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,1625,,0,,0,,0,,0,,0,,0,1625,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-251.30,0,0,4179.71,251.03,0,2720.27,174.99,0,51803.48,374.87,0,48012.70,1613.50,67456.37,2314.59,96767.27,69.71,31,0,2290.19,0,0,0,0,0,20160418,68923.73,98127.44,0,188970.95,1136.97,2720.27,174.99,0,0,0,0,0,0,0,0,0
01,6040,20150824,201603,65689.98,65536.10,76317.42,62060.58,1801.42,0,0,1674.10,10546.94,234.38,0,0,10781.32,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,8510,,0,,0,,0,,0,,0,,0,8510,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-430,0,0,5402.40,178.66,0,3469.60,129.73,0,45270.63,1165.23,0,54582.70,1338.51,80812.18,1843.36,111292.53,72.61,31,0,2114.07,0,0,0,0,0,20160418,87707.83,119848.91,0,157983.58,776.22,3469.60,129.73,0,0,0,0,0,0,0,0,0
01,6041,20151105,201603,76844.51,76825.02,89781.50,74988.32,1662.70,0,0,174,12740.28,216.20,0,0,12956.48,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,470,,0,,0,,0,,0,,0,,0,470,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-105.90,0,0,4990.86,165.26,0,3244.23,112.77,0,53285.77,257.77,0,33740.40,1415.71,43703.15,2074.55,64041.80,68.24,31,0,2478.23,0,0,0,0,0,20160418,47456.32,69133.76,0,213657.50,973.05,3244.23,112.77,0,0,0,0,0,0,0,0,0
01,6042,20151130,201603,90942.64,89806.52,104818.20,86162.98,2834.74,0,0,808.80,14642.62,369.06,0,0,15011.68,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,8390,,0,,0,,0,,0,,0,,0,8390,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,10.70,0,0,6766.88,371.07,0,4326.66,256.11,0,68880.24,1043.52,0,77412.90,2882.13,62320.58,4175.90,90295.99,69.02,31,200,2896.98,0,0,0,0,0,20160418,62515.18,90239.44,0,263251.90,814.49,4326.66,256.11,0,0,0,0,0,0,0,0,0
01,6044,20151229,201603,90989.62,90743.80,105855.12,85966.09,3851.21,0,0,926.50,14609.63,501.69,0,0,15111.32,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,22311,,0,,0,,0,,0,,0,,0,22311,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,142.49,0,0,6275.59,165.87,0,4059.46,114.42,0,67698.99,1012.51,0,84749.80,538.84,50499.85,781.13,73206.54,68.98,31,100,2927.22,0,0,0,0,0,20160418,49768.13,71813.72,0,193716.89,429.11,4059.46,114.42,0,0,0,0,0,0,0,0,0
01,6045,20151229,201603,94414.43,93321.16,108682.65,87627.12,3634.54,0,0,2059.50,14888.13,473.36,0,0,15361.49,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,7895,,0,,0,,0,,0,,0,,0,7895,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,260.77,0,0,5295.25,243.33,0,3388.27,168.48,0,65309.47,531.07,0,70562.70,1769.28,44190.46,2555.32,63822.99,69.24,31,0,3010.36,0,0,0,0,0,20160418,48239.20,69264.51,0,195827.09,729.46,3388.27,168.48,0,0,0,0,0,0,0,0,0
01,6046,20160321,201603,55346.49,55198.77,64500.72,53734.55,1337.72,0,0,126.50,9127.67,174.28,0,0,9301.95,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,9258,,0,,0,,0,,0,,0,,0,9258,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,19.29,0,4611.36,5874.28,158.35,0,3756.36,111.62,0,94751.60,4892.30,0,37585.10,0,51702.48,0,73349.55,70.49,11,0,5018.07,0,0,0,0,0,20160418,0,0,0,0,393.08,3756.36,111.62,0,0,0,0,0,0,0,0,0
01,6801,20140822,201603,192108.75,188098.71,219308.81,176569.43,9212.98,0,0,2316.30,30010.58,1199.52,0,0,31210.10,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,3350,,0,,0,,0,,0,,0,,0,3350,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-25.30,0,0,6986.64,214.37,0,4521.73,145.75,0,122539.77,1638.14,0,108731.30,1387.15,85471.39,2040.35,125719.11,67.99,31,0,6067.70,0,0,0,0,0,20160418,96363.44,141341.99,0,444009.53,1428.21,4521.73,145.75,0,0,0,0,0,0,0,0,0
